study_accession	sample_accession	sample_title	sample_alias	run_accession	library_layout	read_count	submitted_bytes	fastq_bytes	fastq_ftp
PRJEB4336	SAMEA2151034	Stool sample from danish	MetaHIT-MH0184	ERR321541	PAIRED	4383984	224974889;236310105	238247090;249395154	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321541/ERR321541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321541/ERR321541_2.fastq.gz
PRJEB4336	SAMEA2144623	Stool sample from danish	MetaHIT-MH0185	ERR321542	PAIRED	36904022	2339604958;2378291320	2477821944;2513662395	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321542/ERR321542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321542/ERR321542_2.fastq.gz
PRJEB4336	SAMEA2142525	Stool sample from danish	MetaHIT-MH0186	ERR321543	PAIRED	37194352	2353647641;2399200486	2493027998;2536590596	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321543/ERR321543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321543/ERR321543_2.fastq.gz
PRJEB4336	SAMEA2159202	Stool sample from danish	MetaHIT-MH0187	ERR321544	PAIRED	33641796	2617043956;2635420117	2722079637;2739061917	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321544/ERR321544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321544/ERR321544_2.fastq.gz
PRJEB4336	SAMEA2143633	Stool sample from danish	MetaHIT-MH0188	ERR321545	PAIRED	22946014	1789514604;1758613454	1859807629;1828983701	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321545/ERR321545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321545/ERR321545_2.fastq.gz
PRJEB4336	SAMEA2143633	Stool sample from danish	MetaHIT-MH0188	ERR321546	PAIRED	22495483	1755918803;1726796655	1824794460;1795781701	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321546/ERR321546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321546/ERR321546_2.fastq.gz
PRJEB4336	SAMEA2152938	Stool sample from danish	MetaHIT-MH0189	ERR321547	PAIRED	35509452	2782920541;2787602715	2893596736;2896620517	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321547/ERR321547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321547/ERR321547_2.fastq.gz
PRJEB4336	SAMEA2158190	Stool sample from danish	MetaHIT-MH0191	ERR321548	PAIRED	38025060	3000703007;3008838313	3118624304;3124449604	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321548/ERR321548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321548/ERR321548_2.fastq.gz
PRJEB4336	SAMEA2157917	Stool sample from danish	MetaHIT-MH0193	ERR321549	PAIRED	21073603	1648029922;1626211437	1713094345;1691337126	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321549/ERR321549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321549/ERR321549_2.fastq.gz
PRJEB4336	SAMEA2157917	Stool sample from danish	MetaHIT-MH0193	ERR321550	PAIRED	20758267	1624682144;1604411500	1688733021;1668562771	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321550/ERR321550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321550/ERR321550_2.fastq.gz
PRJEB4336	SAMEA2144980	Stool sample from danish	MetaHIT-MH0195	ERR321551	PAIRED	44427195	3475397199;3485730788	3615020763;3622841371	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321551/ERR321551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321551/ERR321551_2.fastq.gz
PRJEB4336	SAMEA2146477	Stool sample from danish	MetaHIT-MH0196	ERR321552	PAIRED	47809980	3781016471;3785803354	3930720908;3931962541	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321552/ERR321552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321552/ERR321552_2.fastq.gz
PRJEB4336	SAMEA2152373	Stool sample from danish	MetaHIT-MH0197	ERR321553	PAIRED	46538391	3624235563;3634800114	3768359875;3776373961	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321553/ERR321553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321553/ERR321553_2.fastq.gz
PRJEB4336	SAMEA2153397	Stool sample from danish	MetaHIT-MH0198	ERR321554	PAIRED	48408539	3721907807;3723947095	3874288588;3874797849	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321554/ERR321554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321554/ERR321554_2.fastq.gz
PRJEB4336	SAMEA2149636	Stool sample from danish	MetaHIT-MH0199	ERR321555	PAIRED	53426062	4104966955;4107777671	4272708086;4273821838	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321555/ERR321555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321555/ERR321555_2.fastq.gz
PRJEB4336	SAMEA2146107	Stool sample from danish	MetaHIT-MH0200	ERR321556	PAIRED	38335125	2985978239;2989469445	3104773574;3106080813	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321556/ERR321556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321556/ERR321556_2.fastq.gz
PRJEB4336	SAMEA2150726	Stool sample from danish	MetaHIT-MH0203	ERR321557	PAIRED	49644642	3870203682;3865685114	4026363967;4019621215	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321557/ERR321557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321557/ERR321557_2.fastq.gz
PRJEB4336	SAMEA2154015	Stool sample from danish	MetaHIT-MH0204	ERR321558	PAIRED	51913644	3998280821;4015303307	4144199161;4159188952	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321558/ERR321558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321558/ERR321558_2.fastq.gz
PRJEB4336	SAMEA2159529	Stool sample from danish	MetaHIT-MH0205	ERR321559	PAIRED	43192858	3338164100;3352849611	3471631641;3484537611	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321559/ERR321559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321559/ERR321559_2.fastq.gz
PRJEB4336	SAMEA1965149	Stool sample from danish	MetaHIT-MH0206	ERR321560	PAIRED	48927310	3806195837;3799856211	3959653665;3951459518	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321560/ERR321560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321560/ERR321560_2.fastq.gz
PRJEB4336	SAMEA2161372	Stool sample from danish	MetaHIT-MH0211	ERR321561	PAIRED	58533367	4569679685;4566137954	4752938648;4747277918	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321561/ERR321561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321561/ERR321561_2.fastq.gz
PRJEB4336	SAMEA2154150	Stool sample from danish	MetaHIT-MH0212	ERR321562	PAIRED	50160914	3908257486;3907522462	4066187624;4063852419	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321562/ERR321562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321562/ERR321562_2.fastq.gz
PRJEB4336	SAMEA2159974	Stool sample from danish	MetaHIT-MH0217	ERR321563	PAIRED	37936593	2889943957;2874480543	3008267687;2991975080	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321563/ERR321563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321563/ERR321563_2.fastq.gz
PRJEB4336	SAMEA2159881	Stool sample from danish	MetaHIT-MH0220	ERR321564	PAIRED	46373966	3585637859;3594966002	3714729565;3722307115	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321564/ERR321564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321564/ERR321564_2.fastq.gz
PRJEB4336	SAMEA2155902	Stool sample from danish	MetaHIT-MH0224	ERR321565	PAIRED	46470273	3620306911;3634880307	3763573403;3775086355	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321565/ERR321565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321565/ERR321565_2.fastq.gz
PRJEB4336	SAMEA2161897	Stool sample from danish	MetaHIT-MH0227	ERR321566	PAIRED	29799342	2285493674;2228510809	2378486813;2321476442	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321566/ERR321566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321566/ERR321566_2.fastq.gz
PRJEB4336	SAMEA2161897	Stool sample from danish	MetaHIT-MH0227	ERR321567	PAIRED	29137165	2237226085;2182704802	2328072851;2273581895	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321567/ERR321567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321567/ERR321567_2.fastq.gz
PRJEB4336	SAMEA2157850	Stool sample from danish	MetaHIT-MH0229	ERR321568	PAIRED	53669437	4187568290;4189303234	4355224666;4354176277	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321568/ERR321568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321568/ERR321568_2.fastq.gz
PRJEB4336	SAMEA2146600	Stool sample from danish	MetaHIT-MH0230	ERR321569	PAIRED	38582052	2996289551;3003490099	3117931912;3124031799	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321569/ERR321569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321569/ERR321569_2.fastq.gz
PRJEB4336	SAMEA2151633	Stool sample from danish	MetaHIT-MH0233	ERR321570	PAIRED	36776581	2862549084;2862250672	2976853333;2975533426	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321570/ERR321570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321570/ERR321570_2.fastq.gz
PRJEB4336	SAMEA2147326	Stool sample from danish	MetaHIT-MH0236	ERR321571	PAIRED	44625196	3394881352;3420048208	3535923123;3559294666	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321571/ERR321571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321571/ERR321571_2.fastq.gz
PRJEB4336	SAMEA2143074	Stool sample from danish	MetaHIT-MH0239	ERR321572	PAIRED	51852692	3997086287;3995975779	4160269633;4157802771	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321572/ERR321572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321572/ERR321572_2.fastq.gz
PRJEB4336	SAMEA2153005	Stool sample from danish	MetaHIT-MH0243	ERR321573	PAIRED	44486812	3437161082;3466883630	3576371962;3602926838	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321573/ERR321573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321573/ERR321573_2.fastq.gz
PRJEB4336	SAMEA2156032	Stool sample from danish	MetaHIT-MH0244	ERR321574	PAIRED	46094465	3491923831;3529137866	3638063750;3673240708	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321574/ERR321574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321574/ERR321574_2.fastq.gz
PRJEB4336	SAMEA2146552	Stool sample from danish	MetaHIT-MH0247	ERR321575	PAIRED	52389167	4078763883;4046913584	4245259160;4213615079	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321575/ERR321575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321575/ERR321575_2.fastq.gz
PRJEB4336	SAMEA2153852	Stool sample from danish	MetaHIT-MH0250	ERR321576	PAIRED	51424093	3989101026;3959660496	4153281120;4124063489	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321576/ERR321576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321576/ERR321576_2.fastq.gz
PRJEB4336	SAMEA1965858	Stool sample from danish	MetaHIT-MH0251	ERR321577	PAIRED	58867554	4559092043;4584419290	4743140090;4765010902	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321577/ERR321577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321577/ERR321577_2.fastq.gz
PRJEB4336	SAMEA2144396	Stool sample from danish	MetaHIT-MH0253	ERR321578	PAIRED	37683974	2854641694;2876660632	2972327367;2992843052	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321578/ERR321578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321578/ERR321578_2.fastq.gz
PRJEB4336	SAMEA2151383	Stool sample from danish	MetaHIT-MH0257	ERR321579	PAIRED	47666326	3736021851;3754997461	3885295073;3900488336	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321579/ERR321579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321579/ERR321579_2.fastq.gz
PRJEB4336	SAMEA2158769	Stool sample from danish	MetaHIT-MH0267	ERR321580	PAIRED	47656902	3779487471;3819971258	3908139475;3941637118	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321580/ERR321580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321580/ERR321580_2.fastq.gz
PRJEB4336	SAMEA2156714	Stool sample from danish	MetaHIT-MH0272	ERR321581	PAIRED	46589022	3589538923;3605675888	3734486488;3747135141	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321581/ERR321581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321581/ERR321581_2.fastq.gz
PRJEB4336	SAMEA2152591	Stool sample from danish	MetaHIT-MH0274	ERR321582	PAIRED	57841994	4413330305;4441532505	4596089196;4621187643	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321582/ERR321582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321582/ERR321582_2.fastq.gz
PRJEB4336	SAMEA2161311	Stool sample from danish	MetaHIT-MH0275	ERR321583	PAIRED	50157534	3978223832;4003305786	4136055177;4158659758	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321583/ERR321583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321583/ERR321583_2.fastq.gz
PRJEB4336	SAMEA2152443	Stool sample from danish	MetaHIT-MH0276	ERR321584	PAIRED	46710328	3693923159;3717005574	3841090113;3861971680	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321584/ERR321584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321584/ERR321584_2.fastq.gz
PRJEB4336	SAMEA2153898	Stool sample from danish	MetaHIT-MH0277	ERR321585	PAIRED	27184952	2150507201;2125065231	2234510304;2209338239	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321585/ERR321585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321585/ERR321585_2.fastq.gz
PRJEB4336	SAMEA2153898	Stool sample from danish	MetaHIT-MH0277	ERR321586	PAIRED	26499025	2098213159;2074682091	2179949546;2156733529	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321586/ERR321586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321586/ERR321586_2.fastq.gz
PRJEB4336	SAMEA2151439	Stool sample from danish	MetaHIT-MH0286	ERR321587	PAIRED	38054007	2912947912;2905093875	3032010070;3023233255	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321587/ERR321587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321587/ERR321587_2.fastq.gz
PRJEB4336	SAMEA2152531	Stool sample from danish	MetaHIT-MH0287	ERR321588	PAIRED	47217787	3753593339;3780773406	3890808469;3913897970	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321588/ERR321588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321588/ERR321588_2.fastq.gz
PRJEB4336	SAMEA2158039	Stool sample from danish	MetaHIT-MH0288	ERR321589	PAIRED	43636252	3412105818;3425108825	3547482002;3558739476	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321589/ERR321589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321589/ERR321589_2.fastq.gz
PRJEB4336	SAMEA1972188	Stool sample from danish	MetaHIT-MH0289	ERR321590	PAIRED	53912811	4121559416;4134720891	4291655682;4302546112	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321590/ERR321590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321590/ERR321590_2.fastq.gz
PRJEB4336	SAMEA2161657	Stool sample from danish	MetaHIT-MH0292	ERR321591	PAIRED	37793040	2891162348;2896408334	3009769494;3013274318	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321591/ERR321591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321591/ERR321591_2.fastq.gz
PRJEB4336	SAMEA2152063	Stool sample from danish	MetaHIT-MH0302	ERR321592	PAIRED	44361848	3475510252;3478500436	3615042979;3615311189	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321592/ERR321592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321592/ERR321592_2.fastq.gz
PRJEB4336	SAMEA2156577	Stool sample from danish	MetaHIT-MH0305	ERR321593	PAIRED	36025662	2745550539;2746413872	2858827510;2859139443	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321593/ERR321593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321593/ERR321593_2.fastq.gz
PRJEB4336	SAMEA1971210	Stool sample from danish	MetaHIT-MH0307	ERR321594	PAIRED	44805852	3523014989;3519687052	3664140200;3660608804	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321594/ERR321594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321594/ERR321594_2.fastq.gz
PRJEB4336	SAMEA2160902	Stool sample from danish	MetaHIT-MH0313	ERR321595	PAIRED	35782200	2681343414;2680309563	2793670310;2792165705	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321595/ERR321595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321595/ERR321595_2.fastq.gz
PRJEB4336	SAMEA2159032	Stool sample from danish	MetaHIT-MH0316	ERR321596	PAIRED	44074275	3380955794;3413196990	3521518497;3552664991	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321596/ERR321596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321596/ERR321596_2.fastq.gz
PRJEB4336	SAMEA2158542	Stool sample from danish	MetaHIT-MH0318	ERR321597	PAIRED	44340541	3479431540;3497575324	3619303287;3635786532	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321597/ERR321597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321597/ERR321597_2.fastq.gz
PRJEB4336	SAMEA2149794	Stool sample from danish	MetaHIT-MH0321	ERR321598	PAIRED	45067560	3481250760;3496510493	3624522716;3638889940	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321598/ERR321598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321598/ERR321598_2.fastq.gz
PRJEB4336	SAMEA2162573	Stool sample from danish	MetaHIT-MH0322	ERR321599	PAIRED	44920119	3504687665;3512050513	3646863088;3653036994	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321599/ERR321599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321599/ERR321599_2.fastq.gz
PRJEB4336	SAMEA2153251	Stool sample from danish	MetaHIT-MH0333	ERR321600	PAIRED	40070372	3070822397;3095589200	3197546824;3221433367	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321600/ERR321600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321600/ERR321600_2.fastq.gz
PRJEB4336	SAMEA2142970	Stool sample from danish	MetaHIT-MH0403	ERR321601	PAIRED	43812936	3389575452;3409841403	3528894428;3547965447	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321601/ERR321601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321601/ERR321601_2.fastq.gz
PRJEB4336	SAMEA2149228	Stool sample from danish	MetaHIT-MH0404	ERR321602	PAIRED	40226900	3167166482;3198556906	3282059992;3311934192	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321602/ERR321602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321602/ERR321602_2.fastq.gz
PRJEB4336	SAMEA2147036	Stool sample from danish	MetaHIT-MH0405	ERR321603	PAIRED	42976394	3322240377;3339770070	3455879613;3472342986	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321603/ERR321603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321603/ERR321603_2.fastq.gz
PRJEB4336	SAMEA2160490	Stool sample from danish	MetaHIT-MH0406	ERR321604	PAIRED	46387812	3672287619;3689963221	3816160421;3832693571	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321604/ERR321604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321604/ERR321604_2.fastq.gz
PRJEB4336	SAMEA2158468	Stool sample from danish	MetaHIT-MH0407	ERR321605	PAIRED	46728789	3701669926;3710358456	3847248812;3855290681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321605/ERR321605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321605/ERR321605_2.fastq.gz
PRJEB4336	SAMEA2145365	Stool sample from danish	MetaHIT-MH0408	ERR321606	PAIRED	48028606	3771274149;3803191596	3923419867;3953448124	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321606/ERR321606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321606/ERR321606_2.fastq.gz
PRJEB4336	SAMEA2152521	Stool sample from danish	MetaHIT-MH0409	ERR321607	PAIRED	42454494	3323451732;3305331459	3456644440;3438065886	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321607/ERR321607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321607/ERR321607_2.fastq.gz
PRJEB4336	SAMEA2155520	Stool sample from danish	MetaHIT-MH0410	ERR321608	PAIRED	40619953	3212406423;3263722750	3328106165;3377441092	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321608/ERR321608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321608/ERR321608_2.fastq.gz
PRJEB4336	SAMEA2159162	Stool sample from danish	MetaHIT-MH0411	ERR321609	PAIRED	46739045	3662078478;3643904300	3806318693;3787993187	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321609/ERR321609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321609/ERR321609_2.fastq.gz
PRJEB4336	SAMEA1972381	Stool sample from danish	MetaHIT-MH0412	ERR321610	PAIRED	43534468	3423817455;3418508123	3560301105;3554627203	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321610/ERR321610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321610/ERR321610_2.fastq.gz
PRJEB4336	SAMEA2143863	Stool sample from danish	MetaHIT-MH0413	ERR321611	PAIRED	40424075	3172514751;3162558431	3298270496;3288040744	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321611/ERR321611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321611/ERR321611_2.fastq.gz
PRJEB4336	SAMEA1967319	Stool sample from danish	MetaHIT-MH0414	ERR321612	PAIRED	38736150	3024516341;3000976659	3145909066;3121708265	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321612/ERR321612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321612/ERR321612_2.fastq.gz
PRJEB4336	SAMEA2160616	Stool sample from danish	MetaHIT-MH0415	ERR321613	PAIRED	40005864	3149356619;3147624714	3273140991;3271057682	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321613/ERR321613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321613/ERR321613_2.fastq.gz
PRJEB4336	SAMEA2154561	Stool sample from danish	MetaHIT-MH0416	ERR321614	PAIRED	45847758	3590243727;3581335388	3733843517;3724204373	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321614/ERR321614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321614/ERR321614_2.fastq.gz
PRJEB4336	SAMEA2144555	Stool sample from danish	MetaHIT-MH0417	ERR321615	PAIRED	49442487	3895411060;3891682382	4048596827;4044513059	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321615/ERR321615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321615/ERR321615_2.fastq.gz
PRJEB4336	SAMEA2144304	Stool sample from danish	MetaHIT-MH0418	ERR321616	PAIRED	44271885	3468328169;3462254142	3607267218;3600841369	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321616/ERR321616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321616/ERR321616_2.fastq.gz
PRJEB4336	SAMEA2162811	Stool sample from danish	MetaHIT-MH0419	ERR321617	PAIRED	50780124	3971137489;3951904735	4131234957;4110971441	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321617/ERR321617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321617/ERR321617_2.fastq.gz
PRJEB4336	SAMEA2154036	Stool sample from danish	MetaHIT-MH0420	ERR321618	PAIRED	42914024	3330527232;3331608631	3465630892;3465187501	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321618/ERR321618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321618/ERR321618_2.fastq.gz
PRJEB4336	SAMEA2151703	Stool sample from danish	MetaHIT-MH0421	ERR321619	PAIRED	44291562	3431804167;3415413281	3572076420;3554923535	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321619/ERR321619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321619/ERR321619_2.fastq.gz
